1742080185,54.588582,11.366058,3,,0,337.8,,5,533,-302985
1742080196,54.588582,11.366057,3,,0,337.8,,5,533,-302996
1742080205,54.588585,11.366055,3,,0,337.8,,5,533,-303005
1742080215,54.588587,11.366057,3,,0,337.8,,5,533,-303015
1742080226,54.58859,11.366057,3,,0,174.9,,5,533,-303026
1742080236,54.588593,11.366057,3,,0,174.9,,5,533,-303036
1742080243,54.588593,11.366057,3,,0,174.9,,5,533,-303043
1742080245,54.588595,11.366058,3,,0,174.9,,5,533,-303045
1742080256,54.588597,11.36606,3,,0,174.9,,5,533,-303056
1742080265,54.588597,11.366062,3,,0,174.9,,5,533,-303065
1742080275,54.5886,11.366065,3,,0,172.4,,5,533,-303075
1742080286,54.5886,11.366068,3,,0,172.4,,5,533,-303086
1742080296,54.588598,11.366068,3,,0,172.4,,5,533,-303096
1742080305,54.588595,11.366065,3,,0,172.4,,5,533,-303105
1742080315,54.588592,11.366063,3,,0,172.4,,5,533,-303115
1742080325,54.588587,11.36606,3,,0,343.7,,5,533,-303125
1742080335,54.588583,11.36606,3,,0,343.7,,5,533,-303135
1742080346,54.588578,11.36606,3,,0,343.7,,5,533,-303146
1742080356,54.588575,11.36606,3,,0,343.7,,5,533,-303156
1742080365,54.588572,11.366063,3,,0,343.7,,5,533,-303165
1742080385,54.588565,11.366072,3,,0,343.7,,5,533,-303185
1742080395,54.588563,11.366075,3,,0,343.7,,5,533,-303195
1742080406,54.588565,11.366073,3,,0,343.7,,5,533,-303206
1742080425,54.58857,11.36607,3,,0,343.7,,5,533,-303225
1742080435,54.588573,11.366068,3,,0,343.4,,5,533,-303235
1742080445,54.588575,11.36607,3,,0.1,343.3,,5,533,-303245
1742080455,54.588577,11.366068,3,,0,341.9,,5,533,-303255
1742080466,54.588578,11.366068,3,,0,341.9,,5,533,-303266
1742080476,54.588582,11.366068,3,,0,341.9,,5,533,-303276
1742080485,54.588587,11.36607,3,,0,341.9,,5,533,-303285
1742080495,54.588588,11.366072,3,,0,343.4,,5,533,-303295
1742080505,54.58859,11.36607,3,,0,343.4,,5,533,-303305
1742080515,54.588592,11.36607,3,,0,343.4,,5,533,-303315
1742080526,54.588597,11.366072,3,,0,343.4,,5,533,-303326
1742080536,54.588602,11.366072,3,,0,343.4,,5,533,-303336
1742080545,54.588603,11.366068,3,,0,343.4,,5,533,-303345
1742080555,54.588603,11.366067,3,,0,343.4,,5,533,-303355
1742080565,54.5886,11.366065,3,,0,343.4,,5,533,-303365
1742080575,54.5886,11.366063,3,,0,343.4,,5,533,-303375
1742080586,54.588598,11.366062,3,,0,343.4,,5,533,-303386
1742080595,54.588597,11.36606,3,,0,343.4,,5,533,-303395
1742080603,54.588597,11.36606,3,,0,343.4,,5,533,-303403
1742080605,54.588595,11.366057,3,,0.1,336.5,,5,533,-303405
1742080615,54.588595,11.366055,3,,0.1,337.9,,5,533,-303415
1742080625,54.588593,11.366055,3,,0,339.7,,5,533,-303425
1742080635,54.588592,11.366058,3,,0,339.7,,5,533,-303435
1742080646,54.58859,11.36606,3,,0,339.7,,5,533,-303446
1742080655,54.588588,11.366057,3,,0,339.7,,5,533,-303455
1742080665,54.588583,11.366058,3,,0,339.7,,5,533,-303465
1742080675,54.588582,11.366057,3,,0,339.7,,5,533,-303475
1742080686,54.58858,11.366055,3,,0,339.7,,5,533,-303486
1742080695,54.588578,11.366057,3,,0,339.7,,5,533,-303495
1742080706,54.588578,11.366057,3,,0,339.7,,5,533,-303506
1742080715,54.58858,11.366057,3,,0,339.7,,5,533,-303515
1742080725,54.588582,11.366053,3,,0,339.7,,5,533,-303525
1742080735,54.588585,11.366048,3,,0,339.7,,5,533,-303535
1742080745,54.58859,11.366042,3,,0.1,343.1,,5,533,-303545
1742080746,54.58859,11.366042,3,,0.1,343.1,,5,533,-303546
1742080755,54.588593,11.366038,3,,0,343.1,,5,533,-303555
1742080766,54.588595,11.366035,3,,0.1,344.4,,5,533,-303566
1742080775,54.588593,11.366035,3,,0,342.3,,5,533,-303575
1742080785,54.58859,11.366033,3,,0,342.3,,5,533,-303585
1742080794,54.588585,11.366032,3,,0,342.3,,5,533,-303594
1742080805,54.588578,11.366032,3,,0,342.3,,5,533,-303605
1742080806,54.588578,11.366032,3,,0,342.3,,5,533,-303606
1742080815,54.588575,11.366028,3,,0,342.3,,5,533,-303615
1742080826,54.588572,11.366025,3,,0,342.3,,5,533,-303626
1742080835,54.588572,11.366027,3,,0,342.3,,5,533,-303635
1742080845,54.588573,11.366028,3,,0,342.3,,5,533,-303645
1742080854,54.588575,11.366032,3,,0,342.3,,5,533,-303654
1742080865,54.588572,11.366035,3,,0,342.3,,5,533,-303665
1742080866,54.588572,11.366035,3,,0,342.3,,5,533,-303666
1742080875,54.588568,11.366038,3,,0,342.3,,5,533,-303675
1742080886,54.588567,11.366042,3,,0,342.3,,5,533,-303686
1742080895,54.58857,11.366045,3,,0,342.3,,5,533,-303695
1742080905,54.588575,11.366048,3,,0,342.3,,5,533,-303705
1742080914,54.588577,11.36605,3,,0,342.3,,5,533,-303714
1742080926,54.588578,11.366048,3,,0,342.3,,5,533,-303726
1742080935,54.588578,11.36605,3,,0,342.3,,5,533,-303735
1742080946,54.58858,11.366052,3,,0,342.3,,5,533,-303746
1742080955,54.588585,11.366052,3,,0,342.3,,5,533,-303755
1742080963,54.588585,11.366052,3,,0,342.3,,5,533,-303763
1742080965,54.588587,11.366047,3,,0,342.3,,5,533,-303765
1742080974,54.588588,11.366043,3,,0,342.3,,5,533,-303774
1742080985,54.58859,11.366042,3,,0,342.3,,5,533,-303785
1742080986,54.58859,11.366042,3,,0,342.3,,5,533,-303786
1742080995,54.58859,11.366042,3,,0,342.3,,5,533,-303795
1742081006,54.588592,11.366047,3,,0,342.3,,5,533,-303806
1742081015,54.588593,11.366048,3,,0,342.3,,5,533,-303815
1742081025,54.588595,11.36605,3,,0,342.3,,5,533,-303825
1742081034,54.588595,11.366053,3,,0,342.3,,5,533,-303834
1742081045,54.588593,11.366057,3,,0,342.3,,5,533,-303845
1742081055,54.588593,11.366057,3,,0,342.3,,5,533,-303855
1742081065,54.58859,11.366053,3,,0,342.3,,5,533,-303865
1742081076,54.588585,11.36605,3,,0,342.3,,5,533,-303876
1742081085,54.588585,11.36605,3,,0,342.3,,5,533,-303885
1742081094,54.588587,11.366057,3,,0,342.3,,5,533,-303894
1742081105,54.58859,11.36606,3,,0,342.3,,5,533,-303905
1742081115,54.58859,11.36606,3,,0,342.3,,5,533,-303915
1742081125,54.588592,11.36606,3,,0,342.3,,5,533,-303925
1742081136,54.588592,11.36606,3,,0,342.3,,5,533,-303936
1742081144,54.588592,11.366058,3,,0,342.3,,5,533,-303944
1742081156,54.588592,11.366058,3,,0,342.3,,5,533,-303956
1742081165,54.58859,11.36606,3,,0,342.3,,5,533,-303965
1742081175,54.588588,11.36606,3,,0,342.3,,5,533,-303975
1742081185,54.588587,11.366063,3,,0,342.3,,5,533,-303985
1742081196,54.588588,11.366063,3,,0,346.7,,5,533,-303996
1742081204,54.588588,11.366063,3,,0,346.7,,5,533,-304004
1742081216,54.588588,11.36606,3,,0,346.7,,5,533,-304016
1742081225,54.588587,11.366057,3,,0,346.7,,5,533,-304025
1742081235,54.588588,11.366055,3,,0,346.7,,5,533,-304035
1742081245,54.588588,11.366053,3,,0,346.7,,5,533,-304045
1742081256,54.588587,11.366052,3,,0,346.7,,5,533,-304056
1742081264,54.588587,11.366048,3,,0,346.7,,5,533,-304064
1742081276,54.58859,11.366045,3,,0,346.7,,5,533,-304076
1742081285,54.588593,11.366043,3,,0,346.7,,5,533,-304085
1742081295,54.588595,11.366045,3,,0,346.7,,5,533,-304095
1742081305,54.588597,11.366043,3,,0,346.7,,5,533,-304105
1742081316,54.588595,11.366042,3,,0,346.7,,5,533,-304116
1742081323,54.588595,11.366042,3,,0,346.7,,5,533,-304123
1742081324,54.588595,11.366043,3,,0,346.7,,5,533,-304124
1742081336,54.588593,11.366042,3,,0,163.6,,5,533,-304136
1742081345,54.588593,11.366037,3,,0,163.6,,5,533,-304145
1742081355,54.58859,11.366038,3,,0,163.6,,5,533,-304155
1742081365,54.588588,11.366043,3,,0,163.6,,5,533,-304165
1742081376,54.588587,11.366047,3,,0,163.6,,5,533,-304176
1742081384,54.588585,11.366048,3,,0,163.6,,5,533,-304184
1742081396,54.588582,11.36605,3,,0,163.6,,5,533,-304196
1742081405,54.588578,11.366053,3,,0,163.6,,5,533,-304205
1742081415,54.588575,11.366055,3,,0,163.6,,5,533,-304215
1742081425,54.588575,11.366058,3,,0,163.6,,5,533,-304225
1742081436,54.588575,11.36606,3,,0,163.6,,5,533,-304236
1742081445,54.588577,11.366058,3,,0,163.6,,5,533,-304245
1742081456,54.58858,11.366055,3,,0,163.6,,5,533,-304256
1742081465,54.588583,11.366053,3,,0,163.6,,5,533,-304265
1742081475,54.588585,11.366055,3,,0,163.6,,5,533,-304275
1742081485,54.588585,11.366057,3,,0,163.6,,5,533,-304285
1742081496,54.588585,11.366053,3,,0,163.6,,5,533,-304296
1742081505,54.588587,11.36605,3,,0,163.6,,5,533,-304305
1742081516,54.588588,11.366043,3,,0,163.6,,5,533,-304316
1742081525,54.588588,11.36604,3,,0,163.6,,5,533,-304325
1742081535,54.588587,11.366037,3,,0,163.6,,5,533,-304335
1742081545,54.588587,11.366035,3,,0,163.6,,5,533,-304345
1742081555,54.588585,11.366032,3,,0,163.6,,5,533,-304355
1742081565,54.588583,11.366032,3,,0,163.6,,5,533,-304365
1742081576,54.588582,11.366033,3,,0,163.6,,5,533,-304376
1742081585,54.588582,11.366038,3,,0,163.6,,5,533,-304385
1742081595,54.588582,11.366043,3,,0,163.6,,5,533,-304395
1742081605,54.58858,11.366047,3,,0,163.6,,5,533,-304405
1742081615,54.58858,11.366047,3,,0,163.6,,5,533,-304415
1742081625,54.58858,11.366047,3,,0,163.6,,5,533,-304425
1742081636,54.588578,11.366047,3,,0,163.6,,5,533,-304436
1742081645,54.588578,11.366047,3,,0,163.6,,5,533,-304445
1742081656,54.588578,11.366042,3,,0,163.6,,5,533,-304456
1742081665,54.58858,11.366035,3,,0,163.6,,5,533,-304465
1742081675,54.58858,11.366032,3,,0,163.6,,5,533,-304475
1742081683,54.58858,11.366032,3,,0,163.6,,5,533,-304483
1742081685,54.588582,11.36603,3,,0,163.6,,5,533,-304485
1742081696,54.588583,11.366032,3,,0,163.6,,5,533,-304496
1742081705,54.588585,11.366032,3,,0,163.6,,5,533,-304505
1742081716,54.588585,11.366032,3,,0,163.6,,5,533,-304516
1742081725,54.588587,11.366032,3,,0,163.6,,5,533,-304525
1742081735,54.58859,11.366032,3,,0,163.6,,5,533,-304535
1742081745,54.58859,11.366035,3,,0,163.6,,5,533,-304545
1742081756,54.588587,11.36603,3,,0,163.6,,5,533,-304556
1742081765,54.588585,11.366025,3,,0,163.6,,5,533,-304565
1742081776,54.588582,11.366023,3,,0,163.6,,5,533,-304576
1742081785,54.588582,11.366023,3,,0,163.6,,5,533,-304585
1742081795,54.588582,11.366025,3,,0,163.6,,5,533,-304595
1742081805,54.588582,11.366025,3,,0,163.6,,5,533,-304605
1742081816,54.588582,11.366027,3,,0,163.6,,5,533,-304616
1742081825,54.588582,11.366028,3,,0,163.6,,5,533,-304625
1742081836,54.588583,11.366032,3,,0,163.6,,5,533,-304636
1742081845,54.588583,11.366032,3,,0,163.6,,5,533,-304645
1742081855,54.588582,11.366032,3,,0,163.6,,5,533,-304655
1742081865,54.588582,11.366033,3,,0,163.6,,5,533,-304665
1742081876,54.588585,11.36604,3,,0,163.6,,5,533,-304676
1742081885,54.588587,11.366045,3,,0,163.6,,5,533,-304685
1742081896,54.588587,11.366052,3,,0,163.6,,5,533,-304696
1742081905,54.588585,11.366055,3,,0,163.6,,5,533,-304705
1742081915,54.588583,11.366057,3,,0,163.6,,5,533,-304715
1742081925,54.588582,11.366063,3,,0,163.6,,5,533,-304725
1742081936,54.588582,11.366068,3,,0,163.6,,5,533,-304736
1742081945,54.588582,11.366067,3,,0,163.6,,5,533,-304745
1742081956,54.588582,11.366065,3,,0,163.6,,5,533,-304756
1742081965,54.588583,11.366065,3,,0,163.6,,5,533,-304765
1742081975,54.588585,11.366062,3,,0,163.6,,5,533,-304775
1742081985,54.588587,11.366057,3,,0,163.6,,5,533,-304785
1742081996,54.588588,11.366055,3,,0,163.6,,5,533,-304796
1742082005,54.588592,11.366057,3,,0,163.6,,5,533,-304805
1742082016,54.588593,11.366057,3,,0,163.6,,5,533,-304816
1742082025,54.588593,11.366058,3,,0,163.6,,5,533,-304825
1742082035,54.588592,11.366058,3,,0,163.6,,5,533,-304835
1742082043,54.588592,11.366058,3,,0,163.6,,5,533,-304843
1742082045,54.58859,11.36606,3,,0,163.6,,5,533,-304845
1742082056,54.58859,11.366062,3,,0,163.6,,5,533,-304856
1742082065,54.588587,11.366065,3,,0,163.6,,5,533,-304865
1742082076,54.588583,11.366067,3,,0,163.6,,5,533,-304876
1742082086,54.588578,11.366068,3,,0,163.6,,5,533,-304886
1742082095,54.588573,11.366068,3,,0,163.6,,5,533,-304895
1742082105,54.588572,11.366068,3,,0,163.6,,5,533,-304905
1742082116,54.588573,11.366072,3,,0,163.6,,5,533,-304916
1742082125,54.588577,11.366068,3,,0,163.6,,5,533,-304925
1742082136,54.58858,11.366065,3,,0,163.6,,5,533,-304936
1742082146,54.588582,11.366063,3,,0,163.6,,5,533,-304946
1742082155,54.588582,11.36606,3,,0,163.6,,5,533,-304955
1742082166,54.588583,11.366057,3,,0,163.6,,5,533,-304966
1742082176,54.588587,11.366055,3,,0,163.6,,5,533,-304976
1742082185,54.58859,11.366055,3,,0,163.6,,5,533,-304985
1742082196,54.58859,11.366053,3,,0,163.6,,5,533,-304996
1742082206,54.58859,11.36605,3,,0,163.6,,5,533,-305006
1742082216,54.588593,11.36605,3,,0,163.6,,5,533,-305016
1742082226,54.588593,11.366047,3,,0,163.6,,5,533,-305026
1742082235,54.58859,11.366043,3,,0,163.6,,5,533,-305035
1742082245,54.588587,11.366047,3,,0,163.6,,5,533,-305045
1742082255,54.588587,11.36605,3,,0,163.6,,5,533,-305055
1742082266,54.588587,11.36605,3,,0,163.6,,5,533,-305066
1742082276,54.588588,11.36605,3,,0,163.6,,5,533,-305076
1742082286,54.58859,11.366052,3,,0,163.6,,5,533,-305086
1742082295,54.58859,11.366053,3,,0,163.6,,5,533,-305095
1742082304,54.588588,11.36605,3,,0,163.6,,5,533,-305104
1742082315,54.588587,11.366045,3,,0,163.6,,5,533,-305115
1742082325,54.588587,11.366042,3,,0,163.6,,5,533,-305125
1742082336,54.58859,11.366035,3,,0,163.6,,5,533,-305136
1742082346,54.588595,11.366033,3,,0,163.6,,5,533,-305146
1742082355,54.588597,11.366035,3,,0,163.6,,5,533,-305155
1742082364,54.588593,11.366035,3,,0,163.6,,5,533,-305164
1742082375,54.588593,11.366037,3,,0,163.6,,5,533,-305175
1742082385,54.588597,11.366038,3,,0,163.6,,5,533,-305185
1742082396,54.588597,11.366043,3,,0,163.6,,5,533,-305196
1742082403,54.588597,11.366043,3,,0,163.6,,5,533,-305203
1742082406,54.588597,11.366043,3,,0,163.6,,5,533,-305206
1742082415,54.588597,11.366042,3,,0,163.6,,5,533,-305215
1742082424,54.588597,11.36604,3,,0,163.6,,5,533,-305224
1742082435,54.588595,11.36604,3,,0,163.6,,5,533,-305235
1742082445,54.588593,11.366042,3,,0,163.6,,5,533,-305245
1742082455,54.588593,11.366038,3,,0,163.6,,5,533,-305255
1742082466,54.58859,11.366042,3,,0,163.6,,5,533,-305266
1742082475,54.58859,11.366043,3,,0,163.6,,5,533,-305275
1742082484,54.58859,11.366043,3,,0,163.6,,5,533,-305284
1742082495,54.588588,11.366047,3,,0,163.6,,5,533,-305295
1742082505,54.58859,11.366047,3,,0,163.6,,5,533,-305305
1742082515,54.588593,11.366043,3,,0,163.6,,5,533,-305315
1742082526,54.58859,11.366043,3,,0,163.6,,5,533,-305326
1742082535,54.588587,11.366047,3,,0,163.6,,5,533,-305335
1742082544,54.588582,11.366047,3,,0,163.6,,5,533,-305344
1742082555,54.58858,11.366045,3,,0,163.6,,5,533,-305355
1742082565,54.58858,11.366043,3,,0,163.6,,5,533,-305365
1742082575,54.588582,11.366045,3,,0,163.6,,5,533,-305375
1742082584,54.588582,11.366048,3,,0,163.6,,5,533,-305384
1742082595,54.588585,11.366052,3,,0,163.6,,5,533,-305395
1742082605,54.58859,11.366045,3,,0,163.6,,5,533,-305405
1742082615,54.588592,11.366038,3,,0,163.6,,5,533,-305415
1742082625,54.588593,11.366033,3,,0,163.6,,5,533,-305425
1742082635,54.588595,11.366033,3,,0,163.6,,5,533,-305435
1742082644,54.588595,11.366032,3,,0,163.6,,5,533,-305444
1742082655,54.588597,11.366032,3,,0,163.6,,5,533,-305455
1742082665,54.5886,11.36603,3,,0,163.6,,5,533,-305465
1742082676,54.5886,11.366032,3,,0,163.6,,5,533,-305476
1742082685,54.588597,11.366035,3,,0,163.6,,5,533,-305485
1742082695,54.588595,11.366038,3,,0,163.6,,5,533,-305495
1742082704,54.588593,11.366042,3,,0,163.6,,5,533,-305504
1742082715,54.588593,11.366043,3,,0,163.6,,5,533,-305515
1742082725,54.58859,11.366047,3,,0,163.6,,5,533,-305525
1742082736,54.588587,11.366052,3,,0,163.6,,5,533,-305536
1742082745,54.588587,11.366057,3,,0,163.6,,5,533,-305545
1742082755,54.588587,11.36606,3,,0,163.6,,5,533,-305555
1742082763,54.588587,11.36606,3,,0,163.6,,5,533,-305563
1742082764,54.588587,11.36606,3,,0,163.6,,5,533,-305564
1742082775,54.58859,11.366058,3,,0,163.6,,5,533,-305575
1742082785,54.588592,11.366058,3,,0,163.6,,5,533,-305585
1742082796,54.588593,11.366057,3,,0,163.6,,5,533,-305596
1742082805,54.588597,11.366047,3,,0,163.6,,5,533,-305605
1742082815,54.5886,11.366038,3,,0,163.6,,5,533,-305615
1742082824,54.5886,11.366035,3,,0,163.6,,5,533,-305624
1742082835,54.588597,11.366037,3,,0,163.6,,5,533,-305635
1742082845,54.588597,11.366035,3,,0,163.6,,5,533,-305645
1742082856,54.588595,11.366038,3,,0,163.6,,5,533,-305656
1742082865,54.588593,11.366042,3,,0,163.6,,5,533,-305665
1742082876,54.588588,11.366045,3,,0,163.6,,5,533,-305676
1742082884,54.588587,11.366043,3,,0,163.6,,5,533,-305684
1742082895,54.588587,11.366032,3,,0,163.6,,5,533,-305695
1742082905,54.588587,11.366022,3,,0,163.6,,5,533,-305705
1742082916,54.58859,11.366018,3,,0,163.6,,5,533,-305716
1742082925,54.58859,11.366018,3,,0,163.6,,5,533,-305725
1742082936,54.588587,11.366017,3,,0,163.6,,5,533,-305736
1742082944,54.588585,11.366017,3,,0,163.6,,5,533,-305744
1742082955,54.588582,11.366018,3,,0,163.6,,5,533,-305755
1742082966,54.588583,11.366018,3,,0,163.6,,5,533,-305766
1742082975,54.588583,11.366023,3,,0,163.6,,5,533,-305775
1742082985,54.588585,11.366027,3,,0,163.6,,5,533,-305785
1742082996,54.588585,11.366028,3,,0,163.6,,5,533,-305796
1742083004,54.588583,11.366032,3,,0,163.6,,5,533,-305804
1742083015,54.588582,11.366035,3,,0,163.6,,5,533,-305815
1742083026,54.58858,11.366038,3,,0,163.6,,5,533,-305826
1742083035,54.588582,11.366042,3,,0,163.6,,5,533,-305835
1742083045,54.588585,11.366047,3,,0,163.6,,5,533,-305845
1742083056,54.588585,11.366055,3,,0,163.6,,5,533,-305856
1742083065,54.588587,11.366063,3,,0,163.6,,5,533,-305865
1742083075,54.58859,11.36607,3,,0,163.6,,5,533,-305875
1742083086,54.58859,11.366075,3,,0,163.6,,5,533,-305886
1742083095,54.588592,11.366078,3,,0,163.6,,5,533,-305895
1742083105,54.58859,11.366083,3,,0,163.6,,5,533,-305905
1742083116,54.58859,11.366085,3,,0,163.6,,5,533,-305916
1742083123,54.58859,11.366085,3,,0,163.6,,5,533,-305923
1742083125,54.58859,11.366085,3,,0,163.6,,5,533,-305925
1742083135,54.58859,11.366082,3,,0,163.6,,5,533,-305935
1742083146,54.588587,11.366077,3,,0,163.6,,5,533,-305946
1742083155,54.588585,11.366068,3,,0,163.6,,5,533,-305955
1742083165,54.588583,11.366062,3,,0,163.6,,5,533,-305965
1742083176,54.588585,11.366058,3,,0,163.6,,5,533,-305976
1742083185,54.588587,11.366053,3,,0,163.6,,5,533,-305985
1742083195,54.58859,11.366047,3,,0,163.6,,5,533,-305995
